"","Hogwarts.House","First.Name","Last.Name","Birthday","Best.Hand","Arithmancy","Herbology","Defense.Against.the.Dark.Arts","Divination","Muggle.Studies","Ancient.Runes","History.of.Magic","Transfiguration","Potions","Care.of.Magical.Creatures","Charms","Flying"
"1022","Gryffindor","Gus","Wise","27/05/1997","Left",48804,-8.212034955,-6.194862925,1.913,-321.0057154,495.74797,-4.163207405,907.190274,1.966510177,-0.145348954,-258.65235,187.51
"1023","Hufflepuff","Stefan","Sheehan","16/06/1997","Right",30821,1.14101953,-4.491672026,6.011,-297.14084,375.1840582,4.190773637,1036.347756,2.481851293,0.402564827,-242.48883,6.96
"1024","Hufflepuff","Booker","Burris","09/10/1999","Left",60549,8.201875567,-4.573085781,4.325,-299.1387249,379.9919094,-1.803314201,1034.600011,-3.620761628,-0.23245014,-245.59829,59.72
"1025","Gryffindor","Tina","Ng","27/08/1999","Left",48551,-4.05234778,-4.121285044,5.58,-608.1105631,627.9730237,-5.251880077,970.460041,4.663228515,0.29727193,-250.66859,199.25
"1026","Hufflepuff","Nell","Klinger","22/01/1997","Left",78114,6.068990348,-4.763977496,4.093,-515.5062518,365.2280247,1.965904776,1059.720539,0.216729304,-0.339739516,-247.20238,-26.74
"1027","Ravenclaw","Kristal","Smalley","01/05/2000","Left",87429,7.922065906,7.168086357,4.198,-224.5899149,571.4926787,5.486006161,1045.304796,1.847736131,-1.812101618,-230.00413,-65.19
"1028","Ravenclaw","Kristy","Gibbs","29/03/1999","Left",19472,2.790935804,4.906819698,3.286,361.0093381,561.6213303,6.358738878,1060.03622,10.88672888,-1.683486065,-232.12415,-1.92
"1029","Hufflepuff","Shantel","Wylie","09/06/1997","Right",61194,4.217185984,-2.32888777,5.186,-701.4073965,503.3779359,5.726552641,1055.463359,9.245810524,-0.791554333,-241.77521,9.51
"1030","Hufflepuff","Kathy","Brody","18/01/2001","Left",70192,6.296469584,-4.200188576,6.894,-595.4663198,384.1764655,3.163699584,1060.78167,0.979041642,-0.456052842,-243.45619,-29.89
"1031","Hufflepuff","Vickie","Olmstead","19/06/1998","Right",22353,4.2735564,-7.255976409,5.254,-314.9048047,382.6134946,9.177905537,1031.986278,8.205858924,-1.538957761,-243.53668,-11.18
"1032","Ravenclaw","Zachery","Gatlin","22/09/2001","Right",45537,4.626356787,4.536639796,4.847,545.1780938,603.7427613,4.371127568,1047.922331,7.041013574,-0.517849842,-231.43628,7.97
"1033","Ravenclaw","Cyrus","Reynolds","03/04/1998","Right",43947,3.514383024,5.675401641,3.989,316.3426872,594.8090757,5.492863277,1035.513383,7.871487063,0.39689103,-232.24868,6.13
"1034","Hufflepuff","Aurelia","Fitzsimmons","20/10/1999","Right",64073,3.92208199,-4.31491068,4.904,-226.9398507,333.7047375,8.144382895,1041.78722,2.24713504,0.617305831,-244.61593,-106.56
"1035","Hufflepuff","Forest","Hill","12/05/1997","Right",36878,3.587885546,-7.032140376,8.499,-555.5699873,431.883716,6.048194761,1050.412643,7.34273317,0.705777918,-242.73315,2.25
"1036","Hufflepuff","Delbert","Douglas","07/03/1998","Left",83476,3.911036257,-2.543099792,7.43,-857.5464612,399.6055043,5.224335301,1086.84306,4.388404622,-0.15494396,-243.11723,-91.27
"1037","Gryffindor","Maritza","Layton","04/02/1997","Right",48111,-4.49267806,-5.296343455,5.574,-455.9772861,617.0386582,-5.380612513,944.0798543,2.592942449,-0.91251999,-252.18191,208.46
"1038","Ravenclaw","Carlo","Dickens","27/11/1997","Left",25325,6.24502938,6.346091508,3.876,646.9718433,547.9062114,2.547665461,1030.096946,4.808231644,-1.239866705,-229.4791,18.12
"1039","Ravenclaw","Augustine","Stahl","27/09/2000","Right",60238,3.511466733,4.284509289,6.269,531.9565048,618.8840565,6.114810045,1054.827754,8.042720675,-1.106470087,-231.13896,-38.98
"1040","Slytherin","Thad","Bray","09/12/1996","Right",62888,1.14101953,4.187744699,-4.976,-429.4754981,410.1679906,3.991978697,1041.006034,7.737765199,-0.632225889,-251.33378,-64.61
"1041","Ravenclaw","Betsy","Mcnulty","31/08/1998","Left",21978,2.191105894,4.833982879,4.12,645.9208879,591.1119467,2.963094615,1062.099608,9.814290301,-0.122056816,-231.48288,1.54
"1042","Hufflepuff","Parker","Isbell","22/04/1997","Right",63271,2.710069798,-2.811438854,4.968,-607.478499,407.6006208,2.963094615,1063.868642,7.557223067,0.374657063,-243.57838,-78.82
"1043","Hufflepuff","Stacey","Ballou","07/09/1999","Left",67115,5.930733578,-4.472166445,4.692,-395.2850214,385.5953476,2.674182102,1045.900472,0.727660459,-0.05342714,-245.37527,-10.79
"1044","Gryffindor","Chester","Fry","13/01/2000","Left",62636,-5.473951403,-7.832780136,2.576,-224.5899149,582.8450828,-5.534045303,922.5583604,1.773658001,-0.321919648,-259.18162,212.83
"1045","Hufflepuff","Audra","Buchanan","12/07/1997","Right",79144,5.939489196,-3.667535175,5.137,-734.2905211,362.3057093,3.767656898,1076.479576,2.106684042,-1.004764413,-245.26211,-58.56
"1046","Hufflepuff","Ellie","Fitzgerald","09/03/1998","Right",69743,5.183333732,-5.748462582,5.84,-622.9188879,364.2249062,2.22374524,1069.096659,1.460631812,0.001050971,-246.74742,-29.12
"1047","Hufflepuff","Oliver","Switzer","08/08/1997","Left",55942,3.673646908,-3.441228102,5.574,-575.3306717,495.74797,4.481178219,1056.958893,5.341886721,1.119764684,-243.6697,-17.71
"1048","Gryffindor","Leona","Joyner","26/03/1998","Left",55001,-4.133029906,-4.77002654,5.032,-688.3341346,604.1708125,-6.149528763,954.0400065,2.367920405,1.736689316,-253.17175,208.01
"1049","Slytherin","Harriett","Nakamura","09/02/1997","Right",72471,-6.347376331,3.244124314,-7.098,-465.3061761,405.5690915,4.024167908,1053.484607,9.688620435,0.547108584,-255.27942,-83.62
"1050","Hufflepuff","Marcos","Chambliss","19/09/1997","Left",71081,3.549710488,-5.0996622,6.223,-576.1827977,364.9948484,6.5893449,1065.850713,4.189628957,-1.284017192,-245.38901,-89.49
"1051","Gryffindor","Amparo","Peace","02/03/2000","Left",59600,-5.842865959,-4.748477842,3.658,-578.0649069,581.4277769,-4.942080421,948.5671671,2.465061238,0.998139384,-255.25662,172.12
"1052","Hufflepuff","Germaine","Harrison","01/01/1997","Left",68226,7.596626537,-3.486726878,3.657,-510.4186721,430.66277,4.381621412,1044.38407,3.797777919,0.856047753,-243.47409,11.06
"1053","Slytherin","Trenton","Lowry","18/08/2001","Left",29330,-3.446037057,6.453053198,-6.308,-562.7865493,372.7417533,1.551288467,1088.474663,9.5473761,-0.735372021,-248.75429,-34.44
"1054","Gryffindor","Johnnie","Brownlee","25/11/2000","Right",49635,-4.458888491,-4.609821226,4.96,-224.5899149,616.9576071,-5.824106948,948.9212003,1.596308332,0.648675553,-253.0356,188.01
"1055","Ravenclaw","Alina","Cates","26/11/1998","Right",33266,5.817988561,4.105673097,5.467,682.5088331,610.1866991,4.026562454,1072.519091,8.46100944,-0.130425519,-229.16306,14.59
"1056","Ravenclaw","Clifford","Bromley","09/04/2001","Right",56692,4.766521878,4.468439088,6.301,-224.5899149,610.3445164,1.766553148,1035.719972,3.413936652,0.451739165,-232.10466,27.65
"1057","Ravenclaw","Cassie","Amundson","28/07/2000","Left",37397,5.79033546,3.852815528,5.658,449.899835,646.4633523,5.836995184,1030.096946,10.37379205,-0.363242453,-229.26483,35.27
"1058","Ravenclaw","Katherine","Cottrell","18/12/1999","Left",30018,8.681350333,2.999677999,6.441,333.9085196,631.489911,6.332564203,1059.06268,10.56519031,0.018123431,-227.33781,52.63
"1059","Gryffindor","Cheryl","Perez","02/03/2001","Left",87601,-5.881061652,-2.56252359,3.231,-588.8892676,617.6821326,-5.545642122,949.9102646,1.31561402,-3.313675764,-255.08945,149
"1060","Slytherin","Burt","Herr","13/05/2001","Right",9093,-6.275341691,7.151654957,-4.34,-564.5490379,365.1516476,6.648101644,1081.103291,13.2405574,-0.477107002,-245.68736,-87.37
"1061","Ravenclaw","Una","Dudley","01/07/2000","Left",36066,7.746318175,-0.387863497,3.154,546.7038258,599.182591,5.716181598,1061.359972,8.575374931,-1.714979013,-228.58794,18.5
"1062","Slytherin","Anderson","Serrano","18/11/1997","Left",45700,-2.828204586,5.102895422,-4.376,-694.6948,387.9448518,5.594081449,1046.096162,9.092005255,-0.065633993,-248.32777,-52.98
"1063","Ravenclaw","Stephany","Ridley","08/02/2000","Right",9576,4.427207731,6.073251365,3.9,508.5172809,561.3296774,4.875433812,1077.00985,9.902024711,0.35522903,-228.99763,9.72
"1064","Gryffindor","Twyla","Hopper","07/02/1999","Left",37823,-5.758541666,-3.898878121,5.425,-448.624663,581.3451137,-3.758656986,964.0156342,4.054450449,-0.007462465,-250.90708,161.21
"1065","Hufflepuff","Booker","Berry","09/12/2000","Left",36893,6.775160278,-5.580903141,6.665,-536.0724925,449.3175265,4.450985759,1040.007319,5.872092813,0.669156538,-241.45432,55.87
"1066","Ravenclaw","Jayne","Bard","23/01/1999","Right",52478,6.925201622,6.533102078,4.904,724.1475546,610.7140265,6.48406418,1059.47666,7.220744379,-0.31846918,-227.25197,-29.86
"1067","Ravenclaw","Kenny","Sosa","11/02/1999","Right",41393,4.952385302,5.152133207,5.558,780.1413261,636.4915235,6.637259213,1067.281979,10.10502148,-0.32039626,-227.78551,-21.85
"1068","Gryffindor","Blair","Pennell","18/09/1998","Left",49034,-4.059182481,-2.887031139,4.875,-795.8626548,651.5534745,-7.051686416,956.6469464,4.028279258,0.096508195,-251.21743,244.22
"1069","Hufflepuff","Tiffany","Manning","23/01/1998","Right",65706,4.681064891,-4.043495935,4.466,-788.1256272,419.5813078,5.812540657,1071.569607,7.551485524,-1.909415746,-244.79903,-30.13
"1070","Ravenclaw","Nikita","Hoppe","22/04/2000","Right",47628,5.039512137,3.130129584,6.272,498.2128438,591.4533171,4.878161343,1069.161901,7.79700035,0.147632152,-231.09474,-15.45
"1071","Gryffindor","Carmen","Lawrence","07/11/1997","Right",52406,-5.920311592,-5.366549522,3.826,-668.938659,495.74797,-5.338977137,928.2061755,1.684016044,-0.561507447,-256.04111,203.84
"1072","Gryffindor","Beverley","Gruber","30/04/1997","Right",34277,-5.249943171,-6.177868243,5.217,-303.4492056,607.3685939,-3.40003915,960.929265,5.76176594,-2.305151697,-251.65606,184.73
"1073","Gryffindor","Richard","Pappas","04/11/2001","Right",31765,-6.802548265,-4.110433143,4.613,-427.5692263,575.723871,-2.305410602,972.4572657,6.47929507,-0.366234955,-251.38382,143.56
"1074","Gryffindor","Quinn","Blackwood","05/02/1997","Right",59486,-6.427009834,-4.746363367,3.789,-169.0916143,610.6254957,-3.864115238,948.2378789,3.294695443,1.265472465,-253.74228,150.91
"1075","Ravenclaw","Rodger","Mcmillan","26/06/1999","Left",51453,5.180744698,6.309583995,3.984,547.6947659,616.3604136,4.497323784,1032.83518,6.051719353,0.556068907,-230.66825,14.57
"1076","Slytherin","Boyd","Diamond","18/10/1998","Left",47292,-7.095247875,5.799387797,-2.458,-414.7119065,415.2083992,7.299963582,1039.543187,9.992427,-1.068037971,-247.42837,-109.28
"1077","Gryffindor","Laverne","Baughman","01/08/1999","Left",47573,-2.724692139,-5.046357642,7.144,-422.9537269,629.9080607,-6.621446687,952.4676245,1.316626976,0.147777831,-249.66992,223.39
"1078","Slytherin","Freddy","Fredrickson","24/02/1999","Right",42390,-4.236539957,7.043539539,-2.053,-784.8337081,343.9440061,7.208932203,1059.601356,8.195699467,-0.385004076,-245.62577,-119.79
"1079","Gryffindor","Tuan","Tirado","14/10/2000","Right",35477,-6.155875705,-3.835340185,4.949,-495.6027145,554.5658958,-5.051459638,943.558257,1.392671695,-0.75640086,-252.63339,179.7
"1080","Hufflepuff","Griselda","Flynn","14/04/1997","Right",52490,4.968604747,-3.875940546,4.16,-487.1645531,427.8987151,6.776689313,1044.541299,6.936579202,-0.002326849,-243.26836,-11.93
"1081","Gryffindor","Wes","Ness","17/07/1998","Right",64783,-5.209282004,-4.89483014,5.139,-403.5355555,495.74797,-5.09305139,942.3107,-0.274537572,-0.445872545,-254.03352,154.24
"1082","Ravenclaw","Liz","Poland","27/02/2000","Right",44217,6.75336202,4.093996585,6.341,787.4788524,640.2603523,1.45322,1051.753062,4.884673922,1.404605812,-229.1267,50.45
"1083","Gryffindor","Tabatha","Flanagan","05/11/1998","Left",67622,-2.596695901,-5.860945563,4.838,-767.8808347,652.1476705,-6.767152068,962.9371405,3.961289198,-0.645958146,-253.57317,234.36
"1084","Ravenclaw","Carmela","Rockwell","25/07/2000","Right",64456,2.989554963,5.110619943,6.031,870.3280402,663.70789,2.154202541,1048.055061,5.372843896,-1.567242254,-231.26792,-2.51
"1085","Gryffindor","Derrick","Martins","14/10/1997","Left",22317,5.946966165,2.593475208,5.886,268.7420235,583.2199463,4.415810088,1064.643089,9.365671327,0.622948629,-230.7606,44.48
"1086","Hufflepuff","Patricia","Monroe","18/05/1998","Left",59834,5.131928362,-3.591831671,6.067,-450.897315,399.0412996,7.174774081,1046.344201,4.373252054,-1.098164767,-242.01139,-52.27
"1087","Hufflepuff","Allen","Baron","01/05/1997","Right",50587,6.270249172,-3.553894545,3.545,-358.6857868,406.3978874,2.963094615,1032.616055,5.970989998,0.259979671,-242.25106,-22.73
"1088","Gryffindor","Terri","Ibarra","23/09/2001","Left",31388,-6.081471613,-4.744380243,4.604,-796.7821774,545.5686302,-5.157937241,937.3092091,2.215009526,0.41992017,-254.37107,207.65
"1089","Hufflepuff","Felicia","Huffman","23/09/1998","Left",38516,3.736741302,-6.679311578,5.841,-739.4942621,388.535962,8.696338713,1067.67834,10.13883756,1.594143206,-244.32914,-37.3
"1090","Ravenclaw","Jacquelyn","Luckett","12/12/1997","Right",46515,3.288306149,6.150795177,3.499,419.534132,551.6965927,6.536269417,1044.930879,7.040371218,-0.420541418,-232.34868,-41.4
"1091","Hufflepuff","Selina","Mccune","17/08/2001","Left",46750,6.002897597,-5.763820185,2.478,-203.138962,347.5395781,5.134737479,1030.510962,2.28991065,0.238889182,-246.44905,-8.02
"1092","Hufflepuff","Sharron","Pinson","24/05/1997","Right",46096,3.931262099,-7.597173646,8.186,-642.6062045,396.2899378,4.322674067,1064.081126,5.359660442,-0.23544543,-244.83154,-8.95
"1093","Ravenclaw","Adam","Henning","11/12/1998","Right",-13902,4.868087607,3.544568064,3.771,325.3080369,535.102464,3.503054916,1053.097545,9.287244219,-2.297574055,-231.29854,82.98
"1094","Slytherin","Amos","Toth","24/10/1997","Right",38175,-3.983878574,5.655161387,3.154,-750.1280366,381.2912177,5.395228819,1068.551333,10.60623138,0.96633332,-247.74576,-68.57
"1095","Gryffindor","Aaron","Limon","10/05/1997","Right",40361,-5.319455594,-4.304653337,4.649,-580.9011042,576.8751593,-5.548898867,951.8990717,2.516550305,-0.074290157,-252.93887,196.61
"1096","Ravenclaw","Warren","Corrigan","16/12/1997","Left",64055,-4.982693622,-5.302829974,3.268,-584.1192324,627.8028082,-5.256244444,956.8073623,4.585993631,1.081591914,-255.07285,196.53
"1097","Hufflepuff","Celina","Sperry","29/03/1997","Left",60667,6.408615353,-0.387863497,2.993,-603.9172825,399.2198305,2.656710672,1058.105699,3.889074511,0.782977372,-246.21553,18.78
"1098","Hufflepuff","Flora","Tyler","13/05/2001","Left",65739,4.756785678,-5.373443059,4.397,-700.8847957,395.9415588,3.135228255,1070.346538,4.771369905,-2.076840773,-246.99443,-11.83
"1099","Hufflepuff","Ruthie","Wallin","16/07/1998","Left",46529,7.465972101,-5.213999188,3.462,-697.6683438,411.9717348,2.995130877,1058.326504,5.598980864,-0.376308485,-244.86802,53.18
"1100","Gryffindor","Maryanne","Nix","20/08/1999","Left",47606,-6.680623971,-5.382348569,3.391,-550.9617795,556.1412936,-4.297259956,939.5527837,2.600995414,-0.038131693,-256.04592,173.15
"1101","Ravenclaw","Tisha","Kohl","02/06/1999","Left",23462,4.555615496,3.147955122,5.739,357.1594613,576.2049635,2.956482487,1062.970825,7.841168216,2.948045494,-231.76302,39.49
"1102","Ravenclaw","Clara","Broughton","17/03/2000","Right",65796,6.540478293,4.598948276,5.759,644.9853661,617.6875478,5.294432108,1056.596069,6.159296953,-0.049667056,-229.73422,-24.72
"1103","Gryffindor","Nathan","Matson","23/08/2000","Right",53608,-7.878590358,-6.340310861,0.429,-754.1351505,578.9511769,-4.990509978,915.1098511,4.004298175,-0.788926866,-261.04892,220.3
"1104","Slytherin","Robin","Townes","04/08/2001","Left",48087,-2.996015579,7.358449151,-4.083,-674.4752583,345.6513311,4.684699272,1057.568639,6.261589497,0.954683989,-247.13855,-89.38
"1105","Hufflepuff","Delma","Rosas","11/07/1999","Left",57109,5.640621561,-4.525452549,2.696,-456.0282099,396.2920871,4.157131123,1048.543716,4.388971183,-0.446951084,-246.01378,2.57
"1106","Hufflepuff","Reuben","Battle","07/08/1997","Left",59701,3.221112206,-7.062276507,6.502,-396.803126,434.2216938,1.994543454,1047.625184,3.543185216,-0.00628573,-246.88416,13.58
"1107","Slytherin","Gregorio","Rouse","01/03/1998","Right",61754,-1.890917605,6.230867664,-5.428,-730.9090622,495.74797,4.255301553,1048.707142,5.306514821,-1.759483169,-249.70725,-77.86
"1108","Slytherin","Tiffany","Kirby","31/12/1996","Left",28677,-7.675415468,6.253762996,-5.081,-589.2688499,357.8633249,8.701888389,1066.457568,13.35055394,-0.05342714,-248.66349,-128.26
"1109","Hufflepuff","Alvina","Fountain","12/02/1999","Right",41825,3.738249737,-4.108192666,5.729,-480.887769,413.8686017,8.917402884,1046.136541,8.236909139,0.552096188,-241.79555,-41.43
"1110","Gryffindor","Winfred","Love","15/03/1997","Left",48179,-5.598796325,-4.177583135,4.132,-586.5082278,599.2148614,-4.863483994,956.950471,4.055751836,2.378512003,-253.21898,186.97
"1111","Hufflepuff","Antwan","Swanson","18/05/1997","Right",60935,1.710692195,-6.006232282,8.048,-760.7673328,495.74797,6.317915807,1079.745102,7.058323074,-1.407672256,-245.19035,-76.83
"1112","Hufflepuff","Chantel","Alexander","17/06/1999","Left",57616,5.610285477,-7.098759497,4.634,-555.0682595,328.7159241,8.088629688,1060.096919,5.173498443,-1.910996468,-246.28707,-70.17
"1113","Gryffindor","Addie","Pedroza","06/04/1999","Right",32033,-4.236670758,-9.564844384,5.863,-336.0640951,604.3111449,-3.417442716,937.8780273,5.009049318,0.458752073,-253.73334,222.84
"1114","Ravenclaw","Sammy","Brooks","03/01/1998","Left",50473,7.648049452,7.587060371,3.089,610.2208256,616.8807894,5.840627935,1048.813104,7.258141352,-0.059867494,-227.83236,3.85
"1115","Hufflepuff","Cyril","Tanaka","19/11/1998","Left",63400,5.185773167,-7.172686503,4.747,-364.0208199,336.0310852,2.915323753,1051.711086,0.3979195,-1.126886143,-248.25002,-30.45
"1116","Hufflepuff","Manual","Rider","10/04/1998","Right",24982,8.295646533,-6.18919371,1.159,-118.8034363,353.1997325,4.406719266,1015.056536,2.486029266,-0.05342714,-245.43406,61.25
"1117","Slytherin","Huey","Sparks","23/01/2000","Right",62952,-6.987188902,2.786530279,-5.535,-433.7864377,429.3177504,4.883241588,1053.314235,11.33166544,0.581296613,-253.58955,-78.83
"1118","Gryffindor","Bradly","Mcmillen","25/03/2001","Left",74248,-5.724800386,-3.766224272,3.746,-599.1357198,594.45493,-5.317366427,947.9981288,1.395028843,0.57066864,-255.1393,159.53
"1119","Hufflepuff","Rogelio","Draper","11/04/1998","Right",27677,4.188706486,-6.076215384,2.336,-297.5488745,353.9140022,8.527863134,1036.606319,7.561969423,0.405818443,-245.69303,-21.8
"1120","Hufflepuff","Elissa","Breeden","03/03/2001","Left",40911,6.372209362,-5.622372452,4.235,-208.6014755,396.4968763,5.720799592,1023.436119,3.677991069,-0.561133751,-243.6513,16.24
"1121","Ravenclaw","Laurie","Liddell","15/11/2000","Right",28135,7.504806113,2.735346471,6.535,588.3919569,583.6213263,4.789625937,1056.871439,7.016231361,-0.143656974,-228.74301,28.83
"1122","Gryffindor","Sabina","Hare","30/08/1999","Right",54085,-6.279349907,-2.784625454,5.109,-296.8340073,563.656879,-5.136535223,945.2472354,-0.427582187,-0.293823447,-252.16262,142.1
"1123","Hufflepuff","Brady","Hopkins","07/12/1999","Right",47974,4.645922653,-5.746334857,5.362,-480.6941998,395.0876145,4.324788108,1050.891923,4.55854807,0.847370837,-245.02155,-1.47
"1124","Hufflepuff","Luanne","Crisp","23/12/1998","Right",66513,3.526427478,-2.726607044,5.086,-381.4765683,397.9619766,5.755301034,1048.025474,3.412109944,2.22271432,-243.73945,-62.43
